tau0,t0,lorentzian_avg_rho_dimless,L0max_planck_units
0.005,-1.26,-0.03978873577297383,19544.100476116797
0.005,-1.25,-0.03978873577297383,19544.100476116797
0.005,-1.24,-0.03978873577297385,19544.100476116793
0.005,-1.23,-0.03978873577297384,19544.100476116793
0.005,-1.22,-0.03978873577297384,19544.100476116793
0.005,-1.21,-0.03978873577297382,19544.1004761168
0.005,-1.2,-0.039788735772973836,19544.100476116797
0.005,-1.19,-0.03978873577297383,19544.100476116797
0.005,-1.18,-0.039788735772973836,19544.100476116797
0.005,-1.17,-0.03978873577297384,19544.100476116793
0.005,-1.1600000000000001,-0.03978873577297383,19544.100476116797
0.005,-1.15,-0.03978873577297383,19544.100476116797
0.005,-1.1400000000000001,-0.039788735772973836,19544.100476116797
0.005,-1.13,-0.039788735772973836,19544.100476116797
0.005,-1.12,-0.03978873577297384,19544.100476116793
0.005,-1.1099999999999999,-0.03978873577297382,19544.1004761168
0.005,-1.1,-0.03978873577297383,19544.100476116797
0.005,-1.0899999999999999,-0.039788735772973836,19544.100476116797
0.005,-1.08,-0.039788735772973836,19544.100476116797
0.005,-1.0699999999999998,-0.03978873577297384,19544.100476116793
0.005,-1.06,-0.039788735772973836,19544.100476116797
0.005,-1.0499999999999998,-0.03978873577297385,19544.100476116793
0.005,-1.04,-0.03978873577297384,19544.100476116793
0.005,-1.03,-0.03978873577297385,19544.100476116793
0.005,-1.02,-0.03978873577297384,19544.100476116793
0.005,-1.01,-0.039788735772973836,19544.100476116797
0.005,-1.0,-0.039788735772973836,19544.100476116797
0.005,-0.99,-0.039788735772973836,19544.100476116797
0.005,-0.98,-0.03978873577297384,19544.100476116793
0.005,-0.97,-0.039788735772973836,19544.100476116797
0.005,-0.96,-0.039788735772973836,19544.100476116797
0.005,-0.95,-0.039788735772973836,19544.100476116797
0.005,-0.94,-0.03978873577297384,19544.100476116793
0.005,-0.9299999999999999,-0.03978873577297384,19544.100476116793
0.005,-0.9199999999999999,-0.039788735772973836,19544.100476116797
0.005,-0.9099999999999999,-0.03978873577297383,19544.100476116797
0.005,-0.8999999999999999,-0.03978873577297383,19544.100476116797
0.005,-0.8899999999999999,-0.03978873577297384,19544.100476116793
0.005,-0.8799999999999999,-0.039788735772973836,19544.100476116797
0.005,-0.8699999999999999,-0.03978873577297384,19544.100476116793
0.005,-0.8599999999999999,-0.03978873577297385,19544.100476116793
0.005,-0.8499999999999999,-0.03978873577297383,19544.100476116797
0.005,-0.8400000000000001,-0.03978873577297383,19544.100476116797
0.005,-0.8300000000000001,-0.03978873577297385,19544.100476116793
0.005,-0.8200000000000001,-0.03978873577297383,19544.100476116797
0.005,-0.81,-0.039788735772973836,19544.100476116797
0.005,-0.8,-0.039788735772973836,19544.100476116797
0.005,-0.79,-0.03978873577297384,19544.100476116793
0.005,-0.78,-0.039788735772973836,19544.100476116797
0.005,-0.77,-0.039788735772973836,19544.100476116797
0.005,-0.76,-0.03978873577297384,19544.100476116793
0.005,-0.75,-0.03978873577297384,19544.100476116793
0.005,-0.74,-0.039788735772973836,19544.100476116797
0.005,-0.73,-0.039788735772973836,19544.100476116797
0.005,-0.72,-0.03978873577297386,19544.10047611679
0.005,-0.71,-0.039788735772973836,19544.100476116797
0.005,-0.7,-0.039788735772973836,19544.100476116797
0.005,-0.69,-0.039788735772973836,19544.100476116797
0.005,-0.6799999999999999,-0.039788735772973836,19544.100476116797
0.005,-0.6699999999999999,-0.03978873577297384,19544.100476116793
0.005,-0.6599999999999999,-0.039788735772973836,19544.100476116797
0.005,-0.6499999999999999,-0.03978873577297383,19544.100476116797
0.005,-0.6399999999999999,-0.03978873577297383,19544.100476116797
0.005,-0.6299999999999999,-0.03978873577297384,19544.100476116793
0.005,-0.6199999999999999,-0.03978873577297384,19544.100476116793
0.005,-0.6099999999999999,-0.039788735772973836,19544.100476116797
0.005,-0.5999999999999999,-0.039788735772973836,19544.100476116797
0.005,-0.5900000000000001,-0.03978873577297385,19544.100476116793
0.005,-0.5800000000000001,-0.03978873577297383,19544.100476116797
0.005,-0.5700000000000001,-0.03978873577297383,19544.100476116797
0.005,-0.56,-0.039788735772973836,19544.100476116797
0.005,-0.55,-0.03978873577297384,19544.100476116793
0.005,-0.54,-0.03978873577297385,19544.100476116793
0.005,-0.53,-0.03978873577297384,19544.100476116793
0.005,-0.52,-0.039788735772973836,19544.100476116797
0.005,-0.51,-0.03978873577297385,19544.100476116793
0.005,-0.5,-0.03978873577297385,19544.100476116793
0.005,-0.49,-0.03978873577297383,19544.100476116797
0.005,-0.48,-0.03978873577297384,19544.100476116793
0.005,-0.47,-0.039788735772973836,19544.100476116797
0.005,-0.45999999999999996,-0.039788735772973836,19544.100476116797
0.005,-0.44999999999999996,-0.03978873577297383,19544.100476116797
0.005,-0.43999999999999995,-0.039788735772973836,19544.100476116797
0.005,-0.42999999999999994,-0.03978873577297384,19544.100476116793
0.005,-0.41999999999999993,-0.039788735772973836,19544.100476116797
0.005,-0.4099999999999999,-0.03978873577297383,19544.100476116797
0.005,-0.3999999999999999,-0.039788735772973836,19544.100476116797
0.005,-0.3899999999999999,-0.03978873577297384,19544.100476116793
0.005,-0.3799999999999999,-0.039788735772973836,19544.100476116797
0.005,-0.3699999999999999,-0.03978873577297383,19544.100476116797
0.005,-0.3599999999999999,-0.039788735772973836,19544.100476116797
0.005,-0.34999999999999987,-0.03978873577297384,19544.100476116793
0.005,-0.33999999999999986,-0.03978873577297383,19544.100476116797
0.005,-0.33000000000000007,-0.039788735772973836,19544.100476116797
0.005,-0.32000000000000006,-0.03978873577297384,19544.100476116793
0.005,-0.31000000000000005,-0.039788735772973836,19544.100476116797
0.005,-0.30000000000000004,-0.039788735772973836,19544.100476116797
0.005,-0.29000000000000004,-0.039788735772973836,19544.100476116797
0.005,-0.28,-0.03978873577297384,19544.100476116793
0.005,-0.27,-0.03978873577297383,19544.100476116797
0.005,-0.26,-0.039788735772973836,19544.100476116797
0.005,-0.25,-0.03978873577297384,19544.100476116793
0.005,-0.24,-0.03978873577297385,19544.100476116793
0.005,-0.22999999999999998,-0.03978873577297384,19544.100476116793
0.005,-0.21999999999999997,-0.03978873577297384,19544.100476116793
0.005,-0.20999999999999996,-0.039788735772973836,19544.100476116797
0.005,-0.19999999999999996,-0.039788735772973836,19544.100476116797
0.005,-0.18999999999999995,-0.039788735772973836,19544.100476116797
0.005,-0.17999999999999994,-0.039788735772973836,19544.100476116797
0.005,-0.16999999999999993,-0.039788735772973836,19544.100476116797
0.005,-0.15999999999999992,-0.039788735772973836,19544.100476116797
0.005,-0.1499999999999999,-0.039788735772973836,19544.100476116797
0.005,-0.1399999999999999,-0.039788735772973836,19544.100476116797
0.005,-0.1299999999999999,-0.039788735772973836,19544.100476116797
0.005,-0.11999999999999988,-0.03978873577297385,19544.100476116793
0.005,-0.10999999999999988,-0.03978873577297384,19544.100476116793
0.005,-0.09999999999999987,-0.03978873577297386,19544.10047611679
0.005,-0.08999999999999986,-0.03978873577297383,19544.100476116797
0.005,-0.08000000000000007,-0.03978873577297384,19544.100476116793
0.005,-0.07000000000000006,-0.03978873577297384,19544.100476116793
0.005,-0.06000000000000005,-0.039788735772973836,19544.100476116797
0.005,-0.050000000000000044,-0.039788735772973836,19544.100476116797
0.005,-0.040000000000000036,-0.039788735772973836,19544.100476116797
0.005,-0.030000000000000027,-0.039788735772973836,19544.100476116797
0.005,-0.020000000000000018,-0.039788735772973836,19544.100476116797
0.005,-0.010000000000000009,-0.03978873577297384,19544.100476116793
0.005,0.0,-0.039788735772973836,19544.100476116797
0.005,0.010000000000000231,-0.039788735772973836,19544.100476116797
0.005,0.020000000000000018,-0.039788735772973836,19544.100476116797
0.005,0.03000000000000025,-0.03978873577297385,19544.100476116793
0.005,0.040000000000000036,-0.039788735772973836,19544.100476116797
0.005,0.04999999999999982,-0.039788735772973836,19544.100476116797
0.005,0.06000000000000005,-0.03978873577297383,19544.100476116797
0.005,0.06999999999999984,-0.039788735772973836,19544.100476116797
0.005,0.08000000000000007,-0.039788735772973836,19544.100476116797
0.005,0.08999999999999986,-0.03978873577297383,19544.100476116797
0.005,0.10000000000000009,-0.039788735772973836,19544.100476116797
0.005,0.10999999999999988,-0.03978873577297384,19544.100476116793
0.005,0.1200000000000001,-0.039788735772973836,19544.100476116797
0.005,0.1299999999999999,-0.03978873577297383,19544.100476116797
0.005,0.14000000000000012,-0.03978873577297385,19544.100476116793
0.005,0.1499999999999999,-0.03978873577297383,19544.100476116797
0.005,0.16000000000000014,-0.039788735772973836,19544.100476116797
0.005,0.16999999999999993,-0.039788735772973836,19544.100476116797
0.005,0.18000000000000016,-0.03978873577297383,19544.100476116797
0.005,0.18999999999999995,-0.03978873577297383,19544.100476116797
0.005,0.20000000000000018,-0.039788735772973836,19544.100476116797
0.005,0.20999999999999996,-0.03978873577297384,19544.100476116793
0.005,0.2200000000000002,-0.039788735772973836,19544.100476116797
0.005,0.22999999999999998,-0.03978873577297382,19544.1004761168
0.005,0.2400000000000002,-0.03978873577297384,19544.100476116793
0.005,0.25,-0.039788735772973836,19544.100476116797
0.005,0.26000000000000023,-0.039788735772973836,19544.100476116797
0.005,0.27,-0.039788735772973836,19544.100476116797
0.005,0.28000000000000025,-0.03978873577297383,19544.100476116797
0.005,0.29000000000000004,-0.03978873577297383,19544.100476116797
0.005,0.30000000000000027,-0.03978873577297384,19544.100476116793
0.005,0.31000000000000005,-0.03978873577297383,19544.100476116797
0.005,0.31999999999999984,-0.039788735772973836,19544.100476116797
0.005,0.33000000000000007,-0.03978873577297382,19544.1004761168
0.005,0.33999999999999986,-0.03978873577297383,19544.100476116797
0.005,0.3500000000000001,-0.03978873577297383,19544.100476116797
0.005,0.3599999999999999,-0.039788735772973836,19544.100476116797
0.005,0.3700000000000001,-0.039788735772973836,19544.100476116797
0.005,0.3799999999999999,-0.03978873577297384,19544.100476116793
0.005,0.3900000000000001,-0.039788735772973836,19544.100476116797
0.005,0.3999999999999999,-0.03978873577297384,19544.100476116793
0.005,0.41000000000000014,-0.03978873577297382,19544.1004761168
0.005,0.41999999999999993,-0.03978873577297383,19544.100476116797
0.005,0.43000000000000016,-0.03978873577297383,19544.100476116797
0.005,0.43999999999999995,-0.039788735772973836,19544.100476116797
0.005,0.4500000000000002,-0.03978873577297384,19544.100476116793
0.005,0.45999999999999996,-0.039788735772973836,19544.100476116797
0.005,0.4700000000000002,-0.039788735772973836,19544.100476116797
0.005,0.48,-0.03978873577297383,19544.100476116797
0.005,0.4900000000000002,-0.03978873577297384,19544.100476116793
0.005,0.5,-0.03978873577297384,19544.100476116793
0.005,0.5100000000000002,-0.03978873577297385,19544.100476116793
0.005,0.52,-0.039788735772973836,19544.100476116797
0.005,0.5300000000000002,-0.039788735772973836,19544.100476116797
0.005,0.54,-0.039788735772973836,19544.100476116797
0.005,0.5500000000000003,-0.039788735772973836,19544.100476116797
0.005,0.56,-0.039788735772973836,19544.100476116797
0.005,0.5699999999999998,-0.03978873577297383,19544.100476116797
0.005,0.5800000000000001,-0.03978873577297384,19544.100476116793
0.005,0.5899999999999999,-0.03978873577297384,19544.100476116793
0.005,0.6000000000000001,-0.03978873577297384,19544.100476116793
0.005,0.6099999999999999,-0.03978873577297383,19544.100476116797
0.005,0.6200000000000001,-0.039788735772973836,19544.100476116797
0.005,0.6299999999999999,-0.03978873577297384,19544.100476116793
0.005,0.6400000000000001,-0.03978873577297383,19544.100476116797
0.005,0.6499999999999999,-0.03978873577297385,19544.100476116793
0.005,0.6600000000000001,-0.03978873577297383,19544.100476116797
0.005,0.6699999999999999,-0.03978873577297385,19544.100476116793
0.005,0.6800000000000002,-0.03978873577297383,19544.100476116797
0.005,0.69,-0.03978873577297383,19544.100476116797
0.005,0.7000000000000002,-0.039788735772973836,19544.100476116797
0.005,0.71,-0.039788735772973836,19544.100476116797
0.005,0.7200000000000002,-0.03978873577297385,19544.100476116793
0.005,0.73,-0.03978873577297384,19544.100476116793
0.005,0.7400000000000002,-0.03978873577297383,19544.100476116797
0.005,0.75,-0.03978873577297383,19544.100476116797
0.005,0.7600000000000002,-0.039788735772973836,19544.100476116797
0.005,0.77,-0.039788735772973836,19544.100476116797
0.005,0.7800000000000002,-0.039788735772973836,19544.100476116797
0.005,0.79,-0.03978873577297384,19544.100476116793
0.005,0.8000000000000003,-0.03978873577297383,19544.100476116797
0.005,0.81,-0.03978873577297383,19544.100476116797
0.005,0.8199999999999998,-0.039788735772973836,19544.100476116797
0.005,0.8300000000000001,-0.03978873577297384,19544.100476116793
0.005,0.8399999999999999,-0.03978873577297383,19544.100476116797
0.005,0.8500000000000001,-0.03978873577297382,19544.1004761168
0.005,0.8599999999999999,-0.039788735772973836,19544.100476116797
0.005,0.8700000000000001,-0.03978873577297383,19544.100476116797
0.005,0.8799999999999999,-0.03978873577297384,19544.100476116793
0.005,0.8900000000000001,-0.039788735772973836,19544.100476116797
0.005,0.8999999999999999,-0.03978873577297383,19544.100476116797
0.005,0.9100000000000001,-0.03978873577297383,19544.100476116797
0.005,0.9199999999999999,-0.039788735772973836,19544.100476116797
0.005,0.9300000000000002,-0.03978873577297384,19544.100476116793
0.005,0.94,-0.03978873577297384,19544.100476116793
0.005,0.9500000000000002,-0.039788735772973836,19544.100476116797
0.005,0.96,-0.03978873577297384,19544.100476116793
0.005,0.9700000000000002,-0.03978873577297384,19544.100476116793
0.005,0.98,-0.03978873577297383,19544.100476116797
0.005,0.9900000000000002,-0.039788735772973836,19544.100476116797
0.005,1.0,-0.039788735772973836,19544.100476116797
0.005,1.0100000000000002,-0.03978873577297383,19544.100476116797
0.005,1.02,-0.03978873577297383,19544.100476116797
0.005,1.0300000000000002,-0.03978873577297384,19544.100476116793
0.005,1.04,-0.039788735772973836,19544.100476116797
0.005,1.0500000000000003,-0.039788735772973836,19544.100476116797
0.005,1.06,-0.03978873577297382,19544.1004761168
0.005,1.0700000000000003,-0.03978873577297384,19544.100476116793
0.005,1.08,-0.03978873577297383,19544.100476116797
0.005,1.0899999999999999,-0.03978873577297384,19544.100476116793
0.005,1.1,-0.039788735772973836,19544.100476116797
0.005,1.1099999999999999,-0.039788735772973836,19544.100476116797
0.005,1.12,-0.03978873577297383,19544.100476116797
0.005,1.13,-0.03978873577297384,19544.100476116793
0.005,1.1400000000000001,-0.039788735772973836,19544.100476116797
0.005,1.15,-0.039788735772973836,19544.100476116797
0.005,1.1600000000000001,-0.03978873577297383,19544.100476116797
0.005,1.17,-0.039788735772973836,19544.100476116797
0.005,1.1800000000000002,-0.03978873577297383,19544.100476116797
0.005,1.19,-0.03978873577297383,19544.100476116797
0.005,1.2000000000000002,-0.03978873577297383,19544.100476116797
0.005,1.21,-0.039788735772973836,19544.100476116797
0.005,1.2200000000000002,-0.03978873577297383,19544.100476116797
0.005,1.23,-0.03978873577297383,19544.100476116797
0.005,1.2400000000000002,-0.03978873577297384,19544.100476116793
0.005,1.25,-0.03978873577297382,19544.1004761168
0.005,1.2600000000000002,-0.03978873577297383,19544.100476116797
0.005,1.27,-0.03978873577297383,19544.100476116797
0.005,1.2800000000000002,-0.039788735772973836,19544.100476116797
0.005,1.29,-0.03978873577297383,19544.100476116797
0.005,1.3000000000000003,-0.03978873577297384,19544.100476116793
0.005,1.31,-0.03978873577297383,19544.100476116797
0.005,1.3200000000000003,-0.039788735772973836,19544.100476116797
0.005,1.33,-0.039788735772973836,19544.100476116797
0.005,1.3399999999999999,-0.03978873577297384,19544.100476116793
0.005,1.35,-0.03978873577297383,19544.100476116797
0.005,1.3599999999999999,-0.03978873577297384,19544.100476116793
0.005,1.37,-0.039788735772973836,19544.100476116797
0.005,1.38,-0.03978873577297384,19544.100476116793
0.005,1.3900000000000001,-0.039788735772973836,19544.100476116797
0.005,1.4,-0.039788735772973836,19544.100476116797
0.005,1.4100000000000001,-0.03978873577297384,19544.100476116793
0.005,1.42,-0.03978873577297382,19544.1004761168
0.005,1.4300000000000002,-0.039788735772973836,19544.100476116797
0.005,1.44,-0.039788735772973836,19544.100476116797
0.005,1.4500000000000002,-0.039788735772973836,19544.100476116797
0.005,1.46,-0.03978873577297385,19544.100476116793
0.005,1.4700000000000002,-0.03978873577297383,19544.100476116797
0.005,1.48,-0.03978873577297383,19544.100476116797
0.005,1.4900000000000002,-0.03978873577297385,19544.100476116793
0.005,1.5,-0.039788735772973836,19544.100476116797
0.005,1.5100000000000002,-0.039788735772973836,19544.100476116797
0.005,1.52,-0.03978873577297383,19544.100476116797
0.005,1.5300000000000002,-0.039788735772973836,19544.100476116797
0.005,1.54,-0.03978873577297382,19544.1004761168
0.005,1.5500000000000003,-0.03978873577297384,19544.100476116793
